44,3/20/2011 23:25:26,Phillip Abresch,20-03-2011,ARD Tagesschau,"Abresch gives an overall considerate report, but thereby his final, totally wrong description appears even more a matter of fact that ""one week after the Tsunami still hundreds of thousands people have to camp outdoors, have to camp unprotected and are threatened to perish by cold or starvation.""",6,http://www.tagesschau.de/ausland/japanerdbebenvideos104_page-2.html
45,3/20/2011 23:33:02,GIAMPAOLO VISETTI,20-03- 2011,Repubblica,Hysterical fear-mongering,9,http://www.repubblica.it/esteri/2011/03/20/news/tokyo_capitale_in_agonia-13852633/?ref=HRER3-1
46,3/20/2011 23:40:36,Jon Snow,15 03 1941,CHANNEL 4 NEWS (7PM),The appalling sight of Snow towering over a small Japanese woman and reducing her to tears as he asked her to tell him about the family she had lost in the Tsunami.  He deserves a horse-whipping.,9,""
47,3/20/2011 23:42:57,Alain de Chalvron,19-03-2010,France2 TV - 20 heures http://jt.france2.fr/20h/,"In French, reporting from Osaka for the past week because not daring to go to Tokyo or affected areas : ""Japanese are reacting passively""; ""Tokyo looks like a capital at war""",9,http://jt.france2.fr/20h/
48,3/21/2011 0:11:58,Corriere della Sera,20-03-2011,website,"This newspaper continues from days to make front-page titles, so it seems that the dead of the earthquake/Tsunami are caused by nuclear",3,http://www.corriere.it/
49,3/21/2011 0:14:05,Corriere della Sera,20-03-2011,website,"This newspaper continues to make front-page titles, so it seems that the dead of the earthquake are caused by nuclear",3,http://www.corriere.it/index.shtml?refresh_ce
50,3/21/2011 0:25:51,Todd Pitman,20-03-2011,Associated Press,"Condescending , insensitive title. Implying that the Japanese fear some kind of Apocalyptic doom. Trying to paint Tokyo as though the place is empty because everyone has fled. And MOST terrible of all, visiting destroyed towns and consuming  food and fuel in those areas (even sleeping and eating at the shelters!) that are much more importantly needed by those who actually live there, only to turn around and write this negative piece of crap article to further his own miserable career.",10,http://news.yahoo.com/s/ap/20110320/ap_on_re_as/as_japan_covering_catastrophe;_ylt=AvZ9etIhIg_6uwsj35hbO.zZa7gF;_ylu=X3oDMTMwZmU3NGRtBGFzc2V0A2FwLzIwMTEwMzIwL2FzX2phcGFuX2NvdmVyaW5nX2NhdGFzdHJvcGhlBGNwb3MDNARwb3MDNARzZWMDeW5fdG9wX3N0b3JpZXMEc2xrAzFzdHBlcnNvbnJpYw--
51,3/21/2011 0:34:52,Robert Hetkämper,still in the Internet,brisant ARD Germany,"Slander, lies, not one fact correct!Severity of Offence ""all""",9,http://www.youtube.com/watch?v=GmwSpyX8n_Q&feature=channel_video_title
52,3/21/2011 1:40:04,not named,20-03-2011,Correire della Sera,"This is coming from a national newspaper from Italy.ALIMENTI RADIOATTIVI - Le autorità taiwanesi hanno annunciato oggi di aver rilevato la presenza di radioattività su fave importate dal Giappone, devastato nove giorni fa da un terremoto/tsunami che ha prodotto anche la più grave emergenza nucleare dai tempi di Chernobyl. Le radiazioni sono state rilevate su 14 kg di fave provenienti da Kagoshima, nel sud del Giappone, quindi a notevole distanza dalla centrale nucleare Fukushima-1, danneggiata dal sisma/tsunami dell'11 marzo. It basically says that authorities in Taiwan detected 'some' radioactivity in vegetables imported from Kagoshima. the town is in the south of Japan. Kagoshima is about 1000 miles south of Fukushima. We are talking of 1600km, here !!A bit of a stretch for the radioactive wind. Assuming the wind had constant speed, directed EXACTLY form Fukushima to Kagoshima, it must have traveled at an average speed of 130km to reach Kagoshima from Fukushima since Wednesday, when the most of the radiation was released.I guess these people don't even bother to think of what they write.... Never mind have a scientist review the article.",9,http://www.corriere.it/esteri/11_marzo_20/giappone-centrale-disattivata_b845d07a-52dc-11e0-a725-dbe20f0ba2b5.shtml
53,3/21/2011 2:01:05,not signed,19-3-2011,Corriere della Sera,"Per contrastare la contaminazione degli alimenti, le autorità distribuiscono, da tre giorni, pillole o sciroppo di iodio stabilizzato agli abitanti evacuati per un raggio di circa 20 km dalla centrale disastrata. Lo iodio stabilizzato (non radioattivo) serve a prevenire il cancro della tiroide in caso di esposizione a radiottività. The journalist is saying that iodine tablets are given to the population because it is useful to prevent thyroid cancer, in case of exposure to radiation. From this phrase it looks like the iodine protects against radiations. This is wrong. Only use of iodine is to saturate the thyroid on order no decrease the quantity absorbed if exposed to radioactive iodine. It doe not offer any protection, rather than avoiding your body to absorb external iodine, potentially radioactive..Evidently the journalist knows very little science and doesn't think it is necessary to have the article reviewed by somebody who doesn't think science is an opinion.Italy, in the third millennium.",5,http://www.corriere.it/esteri/11_marzo_19/fukushuima-energia-centrale_b4cbe6e8-51f9-11e0-a034-1db210fa1eaf.shtml?fr=correlati
54,3/21/2011 2:15:37,Corriere della Sera,15-3-2011,Corriere della Sera,"This national newspaper titles:Fukushima, exploded two more reactors.This is clearly misleading. It leads people to believe that another (this would be the third one) nuclear explosion happened. Obviously this is not what happened in reality: a nuclear reactor CANNOT explode.The explosion was just hydrogen gas and happened outside of the reactor core.The paper kept titles like :Desperate run from radiations (this was already on sunday, when it was still somehow debatable if a meltdown was happening)Nuclear apocalipseFuel in ebollition (this evidences lack of basic knowledge in physics)h",9,""
55,3/21/2011 3:25:37,unknwon,20-03-2011,http://www.metrofrance.com,"Title translated : ""radioactive cloud soon in France?""",9,http://www.metrofrance.com/info/direct-japon-le-nuage-radioactif-bientot-en-france/mkct!1bSD55Y4y4zCk/
56,3/21/2011 3:47:37,A.C. & A.L,20-03-2011,http://www.leparisien.fr,"Title: ""Japan: the radioactive cloud would reach France by Thursday""",9,http://www.leparisien.fr/tsunami-pacifique/en-direct-japon-le-nuage-radioactif-pourrait-atteindre-la-france-d-ici-a-jeudi-20-03-2011-1368083.php
57,3/21/2011 4:56:54,Janet Raloff,19-03-11,Science news.org,"Sensationalist headline (then disproven completely further into article). Hides the misquoted comment in the middle of a paragraph, full of infactualities, and just generally adds to the ridiculous Japacolypse reporting doing the rounds. Journos like this should not be paid by column inch as it encourages them to write this type of rubbish.",5,http://bit.ly/fFNV9f
58,3/21/2011 5:49:36,Andrew Gilligan,20-03-2011,Daily Telegraph,Scaremongering - irresponsible musings on the breakdown of Japanese society.,10,http://www.telegraph.co.uk/news/worldnews/asia/japan/8393056/Japan-earthquake-calm-after-the-storm.html#disqus_thread
59,3/21/2011 5:50:10,Giampaolo Visetti,20-03-2011,www.larepubblica.it,"According to this supposed jpurnalist Tokyo is an ""agonizing city"" where "" 4 millions people fled"" and trains are packed with people bringing few stuff with them. The value of the house market has already plunged by 30% (no source indicated for this) in the Tokyo area, 70% around Fukushima. On the other hand it has increased by 40% in Osaka (again, no source for the data). Streets are empty, shops closed, supermarkets have few things to sell. "" Skyscrapers with thousands of offices are empty"" . If you understand Italian, it's worth reading it as a perfect example of fear mongering reporting..",9,http://www.repubblica.it/esteri/2011/03/20/news/tokyo_capitale_in_agonia-13852633/
60,3/21/2011 5:51:31,Andrew Gilligan,20-03-2011,Daily Telegraph,Scaremongering - irresponsible musings on the breakdown of Japanese society.,10,http://www.telegraph.co.uk/news/worldnews/asia/japan/8393056/Japan-earthquake-calm-after-the-storm.html#disqus_thread
61,3/21/2011 8:01:51,Brian Thomson,16-03-2011,SBS,"All of this report seems to be based on hearsay:""We hear that""  (where from?) ""That is what we understand is happening now"" (why?)""They have had to deploy these helicopter pilots regardless of the risk to their health""(How do you know that? Were any precautions take to protect the pilots?)""We understand a team has been up to the site and they were quite aghast at what they had seen"" (Why do you understand that?)",8,http://www.youtube.com/watch?v=V6THrypSfaA
62,3/21/2011 8:33:33,GIAMPAOLO VISETTI,20-03-2011,http://www.repubblica.it/esteri/2011/03/20/news/tokyo_capitale_in_agonia-13852633/,"Catastrofic article about a devastated Tokyo. In italian language. On Repubblica.it there are a lot of those articles. They always create sensationalism for nothing. I think they do this to raise the click rate on sponsors. The title is ""Tokyo capitale in agonia, non vivremo piu' qui"", meaning ""Tokyo, capital in agony, we won't live here anymore"". ",10,http://www.repubblica.it/esteri/2011/03/20/news/tokyo_capitale_in_agonia-13852633/
63,3/21/2011 8:37:49,Repubblica.it,20-03-2011,Repubblica.it (major Italian newspaper),"Exaggerated, sensationalist terminology to describe the efforts to contain the problem at Fukushima. ""50 men fight to avoid atomic nightmare""",7,http://www.repubblica.it/esteri/2011/03/15/news/giappone_15_marzo_cresce_allarme-13650506/?rss
64,3/21/2011 8:50:07,Deutche Welle,16-03-2011,Deutche Welle TV,"Running headline ""Radiation Levels at Miyagi province 400 times normal level"". Perhaps the reference was to the readings that showed a radiation level spike that took place for a short time right outside the nuclear plant at Onegawa as a result of a controlled, planned release of of vapour. Headline would seem to suggest that the entire province has this reading and it's a continuous phenomenon. Deliberately misleading and shameless fear-mongering. German media have had a particular tendency to inaccurate reporting and sensationalism due to nuclear power having become a crucial election issue there in recent years.  ",10,""
